entry,run,subrun,event,label,prediction,probability,kaon_ke,proton_ke,muon_ke
1786,1,46,4590,1,1,0.999996,-1,1.12541,0.184712
1787,1,62,6134,1,1,0.998216,-1,1.011,0.351234
1788,1,94,9395,1,1,0.949049,-1,1.07704,0.249595
1789,1,70,6991,1,1,0.992859,-1,1.04289,0.160284
1790,1,6,514,1,1,0.999997,-1,1.12765,0.167068
1791,1,92,9149,0,0,0.999941,0.60636,-1,-1
1792,1,82,8142,1,1,0.999798,-1,1.07862,0.201568
1793,1,77,7651,0,0,1,0.635095,-1,-1
1794,1,75,7472,0,0,1,0.52287,-1,-1
1795,1,47,4616,0,0,1,0.597704,-1,-1
1796,1,11,1006,0,0,1,0.562149,-1,-1
1797,1,75,7437,1,1,0.996265,-1,1.00344,0.346528
1798,1,39,3833,1,1,0.999048,-1,1.12213,0.219368
1799,1,57,5628,0,0,1,0.537057,-1,-1
1800,1,54,5370,1,1,0.574592,-1,1.01598,0.256949
1801,1,33,3206,0,0,0.996985,0.541186,-1,-1
1802,1,44,4341,1,1,0.999778,-1,0.998375,0.327588
1803,1,76,7580,1,1,0.962914,-1,0.9926,0.281072
1804,1,14,1379,0,0,1,0.532133,-1,-1
1805,1,69,6839,1,1,1,-1,1.0582,0.253958
1806,1,60,5931,1,1,0.999343,-1,1.1376,0.2871
1807,1,83,8256,1,1,0.999905,-1,1.01366,0.333096
1808,1,1,33,0,0,1,0.530847,-1,-1
1809,1,77,7656,0,0,1,0.563627,-1,-1
1810,1,86,8539,0,0,0.999998,0.609263,-1,-1
1811,1,78,7787,1,1,1,-1,1.13582,0.271781
1812,1,75,7490,1,1,0.999287,-1,1.07465,0.230951
1813,1,70,6935,0,0,1,0.518322,-1,-1
1814,1,84,8316,1,1,0.996636,-1,1.00636,0.209876
1815,1,66,6558,1,1,0.997298,-1,1.0478,0.202873
1816,1,79,7821,0,0,0.938681,0.586078,-1,-1
1817,1,5,462,0,0,1,0.506272,-1,-1
1818,1,86,8502,1,1,0.978932,-1,1.10748,0.343098
1819,1,66,6515,0,0,0.999989,0.61965,-1,-1
1820,1,93,9202,1,1,0.99988,-1,1.06775,0.292494
1821,1,81,8054,1,1,0.999983,-1,1.04287,0.331023
1822,1,46,4584,0,0,1,0.526675,-1,-1
1823,1,5,468,0,0,1,0.533585,-1,-1
1824,1,68,6760,1,1,0.999792,-1,1.0592,0.181111
1825,1,41,4088,1,1,0.999999,-1,1.12777,0.292742
1826,1,9,862,0,0,1,0.640434,-1,-1
1827,1,78,7758,1,1,0.999125,-1,1.01301,0.202663
1828,1,45,4463,1,1,0.995015,-1,1.00822,0.28963
1829,1,39,3830,0,0,0.997648,0.585362,-1,-1
1830,1,79,7847,1,1,0.99958,-1,1.12211,0.342965
1831,1,33,3257,0,0,1,0.629724,-1,-1
1832,1,21,2078,0,0,1,0.529214,-1,-1
1833,1,3,243,0,0,1,0.638315,-1,-1
1834,1,52,5120,1,1,0.996221,-1,1.02518,0.217123
1835,1,36,3588,1,1,0.999913,-1,1.10434,0.311745
1836,1,74,7334,0,0,0.999487,0.60817,-1,-1
1837,1,95,9489,1,1,0.999333,-1,1.03723,0.164856
1838,1,30,2915,1,1,0.999543,-1,1.0585,0.191686
1839,1,84,8328,0,0,1,0.641692,-1,-1
1840,1,87,8623,0,0,0.911797,0.61773,-1,-1
1841,1,86,8503,1,1,0.916885,-1,1.02976,0.319848
1842,1,60,5985,1,1,0.999866,-1,1.00625,0.196928
1843,1,44,4354,1,1,0.999974,-1,1.03383,0.184792
1844,1,61,6042,1,1,0.999781,-1,1.10771,0.23855
1845,1,45,4472,0,0,1,0.58708,-1,-1
1846,1,36,3524,1,1,0.999993,-1,1.05611,0.233691
1847,1,4,387,1,1,0.999999,-1,1.11549,0.276072
1848,1,13,1274,1,1,0.882164,-1,1.01883,0.252177
1849,1,2,172,1,1,0.999988,-1,1.09375,0.337144
1850,1,72,7180,0,0,1,0.560679,-1,-1
1851,1,6,523,0,0,0.999454,0.576587,-1,-1
1852,1,18,1737,0,0,1,0.515906,-1,-1
1853,1,18,1767,0,0,1,0.614773,-1,-1
1854,1,41,4027,1,1,0.999947,-1,1.06169,0.319501
1855,1,11,1054,1,1,0.999858,-1,1.02337,0.188009
1856,1,40,3903,1,1,0.999884,-1,1.09975,0.227798
1857,1,46,4508,1,1,0.99996,-1,1.09571,0.208047
1858,1,9,803,0,0,0.999722,0.560874,-1,-1
1859,1,38,3723,1,1,0.903098,-1,1.12968,0.157584
1860,1,57,5618,1,1,0.999999,-1,1.10072,0.258255
1861,1,53,5264,1,1,0.999992,-1,1.13325,0.27737
1862,1,30,2922,0,0,0.999999,0.600176,-1,-1
1863,1,62,6155,0,0,1,0.526163,-1,-1
1864,1,37,3629,0,0,1,0.509133,-1,-1
1865,1,95,9464,1,1,0.997413,-1,0.993848,0.352001
1866,1,42,4181,0,0,1,0.528202,-1,-1
1867,1,65,6434,0,0,0.996909,0.581913,-1,-1
1868,1,43,4244,1,1,0.99989,-1,1.04315,0.293517
1869,1,99,9844,1,1,0.999712,-1,0.990964,0.300199
1870,1,54,5337,0,0,0.999956,0.529203,-1,-1
1871,1,56,5534,0,0,1,0.582161,-1,-1
1872,1,20,1960,0,0,1,0.562109,-1,-1
1873,1,65,6435,1,1,0.999935,-1,1.01035,0.329526
1874,1,77,7653,0,0,1,0.571201,-1,-1
1875,1,42,4125,1,1,0.969055,-1,1.01875,0.279326
1876,1,44,4366,1,1,0.950666,-1,1.03703,0.206162
1877,1,96,9552,0,0,0.987332,0.570646,-1,-1
1878,1,99,9802,0,0,1,0.526583,-1,-1
1879,1,85,8430,0,0,0.525948,0.563331,-1,-1
1880,1,40,3959,1,1,1,-1,1.11783,0.263241
1881,1,19,1804,0,0,0.999999,0.57806,-1,-1
1882,1,44,4397,0,0,0.99969,0.56745,-1,-1
1883,1,64,6305,1,1,0.966379,-1,1.03958,0.193665
1884,1,4,341,0,0,1,0.514633,-1,-1
1885,1,47,4602,1,1,1,-1,1.07967,0.17571
1886,1,62,6106,1,1,0.964724,-1,1.04454,0.165938
1887,1,79,7834,0,0,1,0.575636,-1,-1
1888,1,50,4948,1,1,0.999886,-1,1.12408,0.304081
1889,1,63,6214,1,1,0.999759,-1,1.07863,0.338535
1890,1,76,7565,1,1,0.999366,-1,1.05662,0.30731
1891,1,58,5781,1,1,0.999786,-1,1.00914,0.195733
1892,1,63,6285,1,1,1,-1,1.10643,0.201259
1893,1,14,1324,1,1,0.827976,-1,1.00508,0.247484
1894,1,56,5581,1,1,0.999776,-1,1.09952,0.324424
1895,1,29,2803,1,1,0.999962,-1,1.06495,0.273812
1896,1,29,2825,0,0,1,0.640536,-1,-1
1897,1,96,9517,1,1,0.999973,-1,1.13798,0.309526
1898,1,36,3543,1,1,0.999596,-1,1.00228,0.318216
1899,1,46,4545,1,1,0.646179,-1,0.994269,0.252374
1900,1,48,4786,1,1,0.999588,-1,1.00281,0.200874
1901,1,100,9999,0,0,1,0.62655,-1,-1
1902,1,25,2470,1,1,1,-1,1.13011,0.286507
1903,1,35,3412,0,0,0.999995,0.526723,-1,-1
1904,1,81,8065,1,1,0.999883,-1,1.01762,0.167301
1905,1,96,9597,0,0,0.999891,0.516923,-1,-1
1906,1,21,2057,1,1,0.999595,-1,1.0965,0.174432
1907,1,18,1757,0,0,0.999997,0.613274,-1,-1
1908,1,100,9962,1,1,0.996765,-1,1.02253,0.184792
1909,1,18,1712,1,1,0.999997,-1,1.08462,0.352123
1910,1,97,9611,0,0,0.999999,0.549522,-1,-1
1911,1,95,9484,1,1,0.999455,-1,1.04045,0.168105
1912,1,88,8797,1,1,0.999652,-1,1.09164,0.247162
1913,1,16,1559,1,1,0.99996,-1,1.11671,0.168595
1914,1,48,4721,1,1,0.999999,-1,1.13259,0.198317
1915,1,99,9886,1,1,0.997166,-1,1.09693,0.177147
1916,1,81,8023,0,0,1,0.600071,-1,-1
1917,1,36,3534,0,0,0.999997,0.571724,-1,-1
1918,1,66,6530,1,1,0.999989,-1,1.11717,0.203849
1919,1,25,2463,0,0,0.999989,0.637815,-1,-1
1920,1,4,364,0,0,0.999022,0.523497,-1,-1
1921,1,14,1359,1,1,1,-1,1.12103,0.293714
1922,1,36,3525,0,0,0.999875,0.636834,-1,-1
1923,1,89,8900,0,0,0.996618,0.603555,-1,-1
1924,1,86,8518,1,1,0.997486,-1,0.992155,0.233524
1925,1,4,362,0,0,1,0.50781,-1,-1
1926,1,97,9645,1,1,0.974771,-1,1.09121,0.293531
1927,1,24,2393,1,1,0.999999,-1,1.09203,0.181413
1928,1,32,3177,1,1,0.999813,-1,1.06433,0.16231
1929,1,31,3018,0,0,1,0.634478,-1,-1
1930,1,45,4452,0,0,1,0.623481,-1,-1
1931,1,92,9167,0,0,1,0.608873,-1,-1
1932,1,1,69,0,0,0.999999,0.504326,-1,-1
1933,1,31,3092,1,1,0.942163,-1,1.12819,0.332532
1934,1,25,2439,0,0,1,0.565367,-1,-1
1935,1,27,2686,0,0,1,0.51222,-1,-1
1936,1,78,7725,0,0,0.982796,0.594201,-1,-1
1937,1,71,7014,1,1,0.999999,-1,1.12717,0.349958
1938,1,23,2206,1,1,0.999932,-1,1.08982,0.16856
1939,1,79,7891,0,0,1,0.597765,-1,-1
1940,1,65,6497,0,0,0.999997,0.534578,-1,-1
1941,1,81,8032,1,1,0.999957,-1,1.00064,0.205341
1942,1,16,1589,0,0,0.999966,0.581401,-1,-1
1943,1,23,2229,0,0,0.999255,0.599993,-1,-1
1944,1,40,3984,0,0,1,0.610496,-1,-1
1945,1,95,9425,1,1,0.999795,-1,1.02706,0.301
1946,1,58,5758,1,1,0.999994,-1,1.0233,0.320642
1947,1,45,4478,1,1,0.999457,-1,1.0065,0.297724
1948,1,64,6341,1,1,1,-1,1.10698,0.201372
1949,1,91,9093,0,0,1,0.549272,-1,-1
1950,1,52,5176,1,1,0.991342,-1,1.00862,0.205586
1951,1,10,905,1,1,0.979255,-1,1.08522,0.235054
1952,1,95,9409,1,1,0.657389,-1,1.10741,0.320819
1953,1,90,8967,0,0,0.999964,0.546555,-1,-1
1954,1,41,4077,1,1,1,-1,1.08722,0.225148
1955,1,22,2176,0,0,1,0.504615,-1,-1
1956,1,82,8134,1,1,0.995097,-1,1.05918,0.234349
1957,1,28,2732,1,1,0.999965,-1,1.03881,0.336373
1958,1,69,6845,0,0,0.994995,0.579254,-1,-1
1959,1,12,1143,1,1,0.999999,-1,1.13228,0.256401
1960,1,25,2481,0,0,1,0.63841,-1,-1
1961,1,9,882,0,0,0.992935,0.561261,-1,-1
1962,1,65,6499,0,0,1,0.545114,-1,-1
1963,1,30,2967,1,1,1,-1,1.11808,0.271406
1964,1,26,2593,1,1,0.999999,-1,1.08633,0.345328
1965,1,68,6792,0,0,1,0.643247,-1,-1
1966,1,15,1475,1,1,0.96464,-1,1.00105,0.213094
1967,1,51,5057,1,1,0.999999,-1,1.06788,0.234307
1968,1,93,9239,1,1,0.999007,-1,1.04948,0.347197
1969,1,36,3528,0,0,0.999975,0.511573,-1,-1
1970,1,33,3249,1,1,0.999884,-1,1.06108,0.156355
1971,1,61,6060,0,0,0.999975,0.553488,-1,-1
1972,1,55,5484,0,0,0.999821,0.542154,-1,-1
1973,1,7,685,1,1,0.982015,-1,1.00745,0.33067
1974,1,15,1464,1,1,1,-1,1.12956,0.30274
1975,1,98,9727,0,0,0.999981,0.587718,-1,-1
1976,1,79,7871,0,0,0.999999,0.641285,-1,-1
1977,1,100,9975,0,0,1,0.621692,-1,-1
1978,1,50,4943,0,0,1,0.56615,-1,-1
1979,1,32,3161,0,0,1,0.640903,-1,-1
1980,1,9,845,1,1,0.995488,-1,1.07299,0.315528
1981,1,72,7178,0,0,1,0.510078,-1,-1
1982,1,8,727,1,0,0.756543,-1,0.997425,0.272444
1983,1,89,8842,1,1,0.999998,-1,1.09408,0.27475
1984,1,30,2991,1,1,0.99996,-1,1.02203,0.22184
1985,1,79,7832,0,0,0.999983,0.609811,-1,-1
1986,1,28,2751,1,1,0.997848,-1,1.0895,0.23814
1987,1,76,7596,1,1,0.999864,-1,1.09931,0.226805
1988,1,39,3816,1,1,0.999997,-1,1.06302,0.191663
1989,1,60,5980,0,0,0.99977,0.54798,-1,-1
1990,1,84,8400,1,1,0.999968,-1,1.02968,0.201246
1991,1,100,9908,0,1,0.981871,0.6106,-1,-1
1992,1,41,4043,0,0,0.999991,0.592687,-1,-1
1993,1,15,1428,1,1,0.992498,-1,1.02649,0.239563
1994,1,5,450,0,0,0.999161,0.540734,-1,-1
1995,1,75,7439,1,1,0.980117,-1,1.0404,0.201921
1996,1,79,7816,1,1,0.963949,-1,1.09552,0.213509
1997,1,88,8766,1,1,0.999998,-1,1.04453,0.274892
1998,1,43,4265,0,0,1,0.59129,-1,-1
1999,1,4,360,1,1,0.99999,-1,1.08065,0.185847
2000,1,43,4204,0,0,0.999871,0.578419,-1,-1
2001,1,26,2590,0,0,0.999997,0.594105,-1,-1
2002,1,33,3253,1,1,1,-1,1.12335,0.262238
2003,1,76,7502,1,1,1,-1,1.13081,0.233372
2004,1,77,7621,1,1,1,-1,1.0755,0.328164
2005,1,63,6228,0,0,1,0.587236,-1,-1
2006,1,70,6962,1,1,0.999995,-1,1.08808,0.262558
2007,1,31,3008,1,1,0.999735,-1,1.10715,0.166458
2008,1,41,4091,1,1,0.999659,-1,1.0562,0.239324
2009,1,61,6081,1,1,0.999958,-1,1.0797,0.186965
2010,1,53,5273,1,1,0.999819,-1,1.02395,0.187043
2011,1,13,1228,1,1,0.996637,-1,1.09271,0.16429
2012,1,63,6242,0,0,1,0.64264,-1,-1
2013,1,84,8319,0,0,0.999995,0.519729,-1,-1
2014,1,13,1269,0,0,1,0.622186,-1,-1
2015,1,49,4894,0,0,1,0.545256,-1,-1
2016,1,26,2581,1,1,0.99983,-1,1.02349,0.318291
2017,1,73,7281,1,1,1,-1,1.09553,0.317915
2018,1,53,5253,1,1,1,-1,1.08712,0.187827
2019,1,61,6070,0,0,1,0.579664,-1,-1
2020,1,91,9090,1,1,0.956197,-1,1.01121,0.161479
2021,1,77,7695,0,0,0.999994,0.525708,-1,-1
2022,1,45,4445,0,0,1,0.599653,-1,-1
2023,1,45,4422,0,0,0.995169,0.610311,-1,-1
2024,1,64,6398,0,0,0.961737,0.528739,-1,-1
2025,1,3,265,0,0,0.629445,0.578333,-1,-1
2026,1,23,2246,0,0,1,0.591462,-1,-1
2027,1,32,3192,1,1,1,-1,1.07835,0.278544
2028,1,47,4623,0,0,1,0.629128,-1,-1
2029,1,99,9887,0,1,0.502481,0.570327,-1,-1
2030,1,73,7245,1,1,0.994406,-1,1.10618,0.238224
2031,1,45,4419,1,1,0.999854,-1,1.00972,0.203747
2032,1,88,8753,1,1,0.919666,-1,1.02508,0.288024
2033,1,50,4993,0,0,0.999998,0.545549,-1,-1
2034,1,5,428,0,0,0.999874,0.632969,-1,-1
2035,1,93,9276,0,1,0.886515,0.525402,-1,-1
2036,1,79,7827,1,1,0.999999,-1,1.10428,0.297587
2037,1,3,257,0,0,1,0.620201,-1,-1
2038,1,50,4930,0,0,0.999989,0.584125,-1,-1
2039,1,69,6837,0,0,1,0.512524,-1,-1
2040,1,78,7774,0,0,0.999912,0.611947,-1,-1
2041,1,17,1655,0,0,1,0.637835,-1,-1
2042,1,95,9491,1,1,0.997074,-1,1.08811,0.22361
2043,1,98,9765,1,1,1,-1,1.12713,0.244439
2044,1,19,1876,1,1,0.999892,-1,1.11147,0.342495
2045,1,69,6817,0,0,0.999813,0.586792,-1,-1
2046,1,52,5145,0,0,1,0.618401,-1,-1
2047,1,6,503,1,1,0.999419,-1,1.00776,0.290529
2048,1,38,3788,0,0,0.999998,0.520445,-1,-1
2049,1,22,2175,0,0,1,0.582856,-1,-1
2050,1,87,8656,0,0,1,0.523333,-1,-1
2051,1,77,7633,0,0,0.998978,0.55672,-1,-1
2052,1,38,3729,0,0,0.999996,0.548343,-1,-1
2053,1,39,3812,1,1,1,-1,1.12695,0.284589
2054,1,93,9220,0,0,1,0.577214,-1,-1
2055,1,66,6537,0,0,0.999995,0.524672,-1,-1
2056,1,59,5843,1,1,0.999524,-1,1.09731,0.318847
2057,1,76,7563,0,0,1,0.580343,-1,-1
2058,1,24,2343,0,0,0.999998,0.616188,-1,-1
2059,1,89,8867,1,1,1,-1,1.05246,0.347731
2060,1,21,2039,1,1,0.970059,-1,1.00274,0.224493
2061,1,11,1001,0,0,1,0.506083,-1,-1
2062,1,6,575,1,1,0.992721,-1,1.01157,0.33781
2063,1,78,7731,1,1,0.999996,-1,1.10447,0.228008
2064,1,27,2691,0,0,1,0.607482,-1,-1
2065,1,29,2877,1,1,0.99991,-1,1.08899,0.303028
2066,1,14,1385,1,1,0.978603,-1,1.06061,0.155758
2067,1,38,3785,1,1,0.999746,-1,1.04794,0.325519
2068,1,37,3635,0,0,0.999912,0.577476,-1,-1
2069,1,75,7467,1,1,0.988281,-1,1.02496,0.162629
2070,1,25,2476,0,0,0.999997,0.602515,-1,-1
2071,1,7,667,0,0,1,0.578281,-1,-1
2072,1,58,5727,1,1,0.999884,-1,0.997225,0.169143
2073,1,29,2837,1,1,0.99976,-1,1.09522,0.267577
2074,1,98,9709,1,1,0.999997,-1,1.09301,0.305291
2075,1,41,4097,0,0,1,0.620558,-1,-1
2076,1,27,2689,1,1,0.999925,-1,1.11458,0.338155
2077,1,51,5021,1,1,0.999997,-1,1.09582,0.187685
2078,1,25,2482,1,1,1,-1,1.13827,0.261571
2079,1,82,8148,1,1,0.898207,-1,0.991759,0.239841
2080,1,5,445,1,1,0.999999,-1,1.05193,0.293707
2081,1,3,227,1,1,0.999531,-1,1.02564,0.29277
2082,1,99,9829,1,0,0.5,-1,1.0341,0.303077
2083,1,15,1434,0,0,0.999907,0.593279,-1,-1
2084,1,67,6667,1,0,0.5,-1,1.0955,0.354818
2085,1,47,4649,0,0,1,0.608897,-1,-1
2086,1,51,5088,0,0,0.999878,0.57177,-1,-1
2087,1,25,2489,0,0,0.999885,0.597423,-1,-1
2088,1,15,1465,0,0,1,0.63747,-1,-1
2089,1,65,6467,1,1,0.999996,-1,1.11074,0.348057
2090,1,55,5416,0,0,1,0.623524,-1,-1
2091,1,92,9177,0,0,1,0.526017,-1,-1
2092,1,1,74,0,0,1,0.582601,-1,-1
2093,1,14,1319,1,1,0.999671,-1,0.988408,0.186617
2094,1,70,6966,1,1,0.978486,-1,1.00374,0.256311
2095,1,24,2358,0,0,0.999997,0.557335,-1,-1
2096,1,86,8530,1,1,0.99984,-1,0.989549,0.233103
2097,1,19,1813,0,0,1,0.560994,-1,-1
2098,1,85,8482,1,1,0.999857,-1,1.02284,0.246402
2099,1,96,9549,0,0,0.946813,0.543005,-1,-1
2100,1,24,2373,1,1,1,-1,1.1267,0.274162
2101,1,96,9554,1,1,0.999928,-1,1.11181,0.229083
2102,1,37,3697,1,1,0.999996,-1,1.01525,0.184404
2103,1,75,7406,1,1,1,-1,1.13742,0.32053
2104,1,78,7798,0,0,1,0.588128,-1,-1
2105,1,25,2496,0,0,1,0.553959,-1,-1
2106,1,57,5649,1,1,0.990547,-1,1.03417,0.237977
2107,1,92,9109,0,0,0.997198,0.618112,-1,-1
2108,1,49,4883,0,0,1,0.571135,-1,-1
2109,1,14,1366,0,0,0.999999,0.559508,-1,-1
2110,1,98,9719,1,1,0.980038,-1,0.994212,0.264056
2111,1,4,338,0,0,0.999998,0.615157,-1,-1
2112,1,39,3856,0,0,1,0.51894,-1,-1
2113,1,26,2551,1,1,0.994727,-1,1.12128,0.189394
2114,1,45,4481,0,0,1,0.616749,-1,-1
2115,1,57,5623,1,1,0.999699,-1,1.07348,0.215948
2116,1,44,4390,1,1,1,-1,1.13182,0.28109
2117,1,33,3265,1,1,1,-1,1.13629,0.212245
2118,1,47,4664,1,1,0.987098,-1,1.09723,0.291812
2119,1,80,7914,0,0,1,0.548868,-1,-1
2120,1,11,1090,0,0,1,0.619306,-1,-1
2121,1,4,373,1,1,0.999986,-1,1.0914,0.188682
2122,1,45,4413,0,0,1,0.626448,-1,-1
2123,1,10,908,0,0,1,0.522512,-1,-1
2124,1,77,7677,1,1,0.952946,-1,0.991154,0.187571
2125,1,24,2312,1,1,0.99676,-1,1.0404,0.31767
2126,1,47,4608,1,1,0.999728,-1,1.02228,0.308985
2127,1,16,1583,1,1,0.99906,-1,1.11163,0.317764
2128,1,64,6374,1,1,0.999922,-1,1.04902,0.324915
2129,1,82,8113,0,0,1,0.519145,-1,-1
2130,1,15,1413,1,1,0.99995,-1,1.02377,0.275991
2131,1,15,1478,0,0,0.999766,0.570117,-1,-1
2132,1,43,4242,1,1,0.999833,-1,1.06714,0.348122
2133,1,11,1083,1,1,0.999666,-1,0.988642,0.279235
2134,1,94,9397,0,0,0.999908,0.532931,-1,-1
2135,1,34,3397,0,0,1,0.6264,-1,-1
2136,1,25,2402,0,0,1,0.550546,-1,-1
2137,1,55,5465,0,0,1,0.642352,-1,-1
2138,1,80,7930,0,0,1,0.560584,-1,-1
2139,1,37,3679,0,0,1,0.571077,-1,-1
2140,1,51,5082,1,1,0.999793,-1,1.08249,0.335744
2141,1,64,6326,1,1,0.999868,-1,0.988597,0.211063
2142,1,83,8210,1,1,0.66577,-1,1.03154,0.256229
2143,1,48,4799,1,1,0.999999,-1,1.11863,0.319626
2144,1,42,4107,1,1,0.997648,-1,0.98946,0.310613
2145,1,8,744,1,1,1,-1,1.04287,0.239426
2146,1,78,7716,1,1,0.978108,-1,1.05219,0.256413
2147,1,53,5295,0,0,0.65494,0.608483,-1,-1
2148,1,26,2586,1,1,0.99999,-1,1.0873,0.176927
2149,1,50,4911,1,1,0.999929,-1,1.11971,0.231875
2150,1,9,869,0,0,0.994484,0.629778,-1,-1
2151,1,17,1662,1,1,0.999586,-1,1.11416,0.257109
2152,1,53,5221,0,0,0.99786,0.640857,-1,-1
2153,1,99,9805,1,1,0.999998,-1,1.05302,0.173175
2154,1,90,8975,1,1,0.99999,-1,1.13357,0.226967
2155,1,2,144,1,1,0.998888,-1,1.11647,0.34255
2156,1,83,8242,0,0,0.999998,0.515227,-1,-1
2157,1,17,1630,1,1,0.999999,-1,1.04702,0.311559
2158,1,1,4,0,0,1,0.573299,-1,-1
2159,1,89,8849,1,1,0.993936,-1,1.1067,0.27011
2160,1,77,7648,0,0,1,0.507573,-1,-1
2161,1,79,7814,1,1,0.999939,-1,1.04716,0.180526
2162,1,69,6853,0,0,0.695976,0.576734,-1,-1
2163,1,84,8324,1,1,1,-1,1.11064,0.313006
2164,1,14,1305,1,1,0.994549,-1,1.04453,0.283113
2165,1,37,3649,0,0,0.91059,0.638882,-1,-1
2166,1,81,8088,0,0,0.8953,0.595633,-1,-1
2167,1,19,1845,0,0,0.989262,0.540567,-1,-1
2168,1,67,6621,1,1,0.999331,-1,1.13224,0.278909
2169,1,61,6068,1,1,0.999993,-1,1.12519,0.183758
2170,1,56,5521,1,1,0.999999,-1,1.1226,0.158885
2171,1,66,6542,1,1,0.999969,-1,1.04159,0.177347
2172,1,97,9617,0,0,0.892825,0.609313,-1,-1
2173,1,31,3051,0,0,1,0.603001,-1,-1
2174,1,8,718,0,0,0.982367,0.57043,-1,-1
2175,1,62,6139,1,1,0.999997,-1,1.07051,0.209234
2176,1,46,4506,0,0,1,0.544687,-1,-1
2177,1,13,1226,1,1,0.999988,-1,1.00912,0.304571
2178,1,53,5212,1,1,0.999891,-1,1.01881,0.326939
2179,1,98,9800,1,1,0.99997,-1,1.02049,0.213326
2180,1,65,6414,0,0,1,0.641383,-1,-1
2181,1,36,3571,0,0,1,0.597173,-1,-1
2182,1,27,2699,0,0,0.99999,0.506248,-1,-1
2183,1,87,8602,0,0,0.997528,0.589155,-1,-1
2184,1,70,6906,0,0,1,0.526944,-1,-1
2185,1,52,5118,1,1,0.999997,-1,1.04383,0.304407
2186,1,3,223,0,0,0.999997,0.636043,-1,-1
2187,1,21,2100,0,0,0.999996,0.527436,-1,-1
2188,1,89,8871,0,0,1,0.641409,-1,-1
2189,1,55,5482,1,1,0.997522,-1,1.06526,0.225015
2190,1,67,6683,0,0,0.999998,0.614574,-1,-1
2191,1,75,7401,0,0,0.999999,0.570929,-1,-1
2192,1,41,4094,0,0,0.998716,0.548337,-1,-1
2193,1,17,1655,1,1,0.999998,-1,1.03804,0.277262
2194,1,24,2331,0,0,0.999984,0.541769,-1,-1
2195,1,4,364,1,1,0.999998,-1,1.12984,0.250779
2196,1,19,1826,0,0,1,0.571155,-1,-1
2197,1,17,1635,1,1,0.997539,-1,1.00445,0.160359
2198,1,26,2557,0,0,0.973056,0.534824,-1,-1
2199,1,19,1830,0,0,0.999999,0.524529,-1,-1
2200,1,65,6472,0,0,1,0.578318,-1,-1
2201,1,59,5826,1,1,0.999983,-1,0.994783,0.198125
2202,1,64,6348,0,0,1,0.5708,-1,-1
2203,1,29,2849,1,1,0.999997,-1,1.04305,0.296953
2204,1,96,9509,0,0,1,0.615414,-1,-1
2205,1,78,7716,0,0,0.999978,0.561429,-1,-1
2206,1,92,9169,1,1,0.979099,-1,1.00857,0.295836
2207,1,39,3806,1,1,0.980215,-1,1.00049,0.232186
2208,1,32,3115,1,1,0.999647,-1,1.13513,0.17322
2209,1,45,4427,0,0,1,0.543683,-1,-1
2210,1,3,232,0,0,1,0.610064,-1,-1
2211,1,39,3847,1,1,1,-1,1.12969,0.290664
2212,1,95,9487,1,1,0.992274,-1,1.0959,0.218029
2213,1,64,6395,1,1,0.999985,-1,1.12853,0.300327
2214,1,21,2088,1,1,0.987098,-1,1.06245,0.349575
2215,1,22,2159,0,0,0.999999,0.511788,-1,-1
2216,1,12,1102,0,0,0.999988,0.614862,-1,-1
2217,1,39,3825,0,0,0.999904,0.523043,-1,-1
2218,1,40,3915,1,1,0.999998,-1,1.05683,0.237779
2219,1,79,7833,1,1,0.999979,-1,1.13075,0.187768
2220,1,53,5289,0,0,0.999924,0.588465,-1,-1
2221,1,54,5321,1,1,0.958295,-1,1.0783,0.248182
2222,1,74,7398,0,1,0.846555,0.630874,-1,-1
2223,1,15,1479,0,0,1,0.559681,-1,-1
2224,1,8,794,1,1,0.999821,-1,1.05327,0.180494
2225,1,50,4960,0,0,1,0.507918,-1,-1
2226,1,37,3628,0,0,0.999966,0.54317,-1,-1
2227,1,1,91,0,0,0.999998,0.515362,-1,-1
2228,1,10,946,0,0,1,0.55095,-1,-1
2229,1,86,8551,0,0,1,0.623863,-1,-1
2230,1,24,2353,1,0,0.769282,-1,1.12417,0.25264
2231,1,52,5165,1,1,1,-1,1.13362,0.175186
2232,1,42,4167,0,0,1,0.518424,-1,-1
2233,1,53,5207,0,0,1,0.505005,-1,-1
2234,1,97,9692,1,1,0.999335,-1,1.00562,0.207341
2235,1,13,1240,0,0,0.99979,0.579685,-1,-1
2236,1,25,2446,0,0,1,0.597331,-1,-1
2237,1,25,2419,1,1,0.99998,-1,1.0576,0.265358
2238,1,69,6886,1,1,0.999995,-1,1.08732,0.214932
2239,1,51,5095,0,0,0.999466,0.528129,-1,-1
2240,1,92,9126,0,0,0.999959,0.580226,-1,-1
2241,1,51,5098,0,0,0.999999,0.53163,-1,-1
2242,1,77,7623,1,1,0.992361,-1,1.13492,0.262771
2243,1,47,4695,1,1,0.999994,-1,1.03117,0.316821
2244,1,100,9928,1,1,0.999797,-1,1.06233,0.313616
2245,1,51,5010,0,0,1,0.552424,-1,-1
2246,1,51,5053,1,1,0.999875,-1,1.11288,0.340959
2247,1,33,3227,0,0,1,0.629442,-1,-1
2248,1,39,3819,1,1,0.999496,-1,1.08002,0.216746
2249,1,83,8212,0,0,1,0.570482,-1,-1
2250,1,55,5478,0,0,1,0.560223,-1,-1
